Price,Open,High,Low,Close
Ticker,USO,USO,USO,USO
Date,,,,
2009-08-03,303.44000244140625,307.1199951171875,302.32000732421875,303.3599853515625
2009-08-04,301.760009765625,306.0,300.0799865722656,303.760009765625
2009-08-05,303.8399963378906,306.8800048828125,296.6400146484375,305.6000061035156
2009-08-06,304.4800109863281,307.5199890136719,298.55999755859375,306.1600036621094
2009-08-07,305.20001220703125,307.5199890136719,299.6000061035156,301.20001220703125
2009-08-10,303.20001220703125,304.4800109863281,299.20001220703125,301.67999267578125
2009-08-11,297.9200134277344,298.79998779296875,292.79998779296875,294.8800048828125
2009-08-12,295.760009765625,301.20001220703125,295.67999267578125,298.79998779296875
2009-08-13,301.44000244140625,303.9200134277344,297.67999267578125,302.3999938964844
2009-08-14,300.8800048828125,300.9599914550781,286.8800048828125,288.239990234375
2009-08-17,282.4800109863281,285.20001220703125,279.2799987792969,284.1600036621094
2009-08-18,282.79998779296875,296.32000732421875,282.6400146484375,294.8800048828125
2009-08-19,290.6400146484375,307.760009765625,290.3999938964844,304.9599914550781
2009-08-20,303.760009765625,305.6000061035156,300.3999938964844,301.3599853515625
2009-08-21,306.4800109863281,309.44000244140625,303.1199951171875,305.8399963378906
2009-08-24,308.4800109863281,309.9200134277344,306.1600036621094,306.3999938964844
2009-08-25,307.760009765625,310.3999938964844,294.4800109863281,297.3599853515625
2009-08-26,294.0799865722656,297.1199951171875,292.55999755859375,295.6000061035156
2009-08-27,292.55999755859375,301.760009765625,289.2799987792969,301.760009765625
2009-08-28,303.3599853515625,304.3999938964844,297.2799987792969,301.2799987792969
2009-08-31,292.55999755859375,293.0400085449219,286.3999938964844,288.3999938964844
2009-09-01,289.8399963378906,295.6000061035156,281.760009765625,282.1600036621094
2009-09-02,280.32000732421875,284.55999755859375,277.760009765625,281.44000244140625
2009-09-03,283.8399963378906,285.20001220703125,280.32000732421875,282.55999755859375
2009-09-04,279.9200134277344,283.3599853515625,278.55999755859375,281.0400085449219
2009-09-08,291.760009765625,297.2799987792969,288.9599914550781,295.5199890136719
2009-09-09,296.1600036621094,300.239990234375,294.0799865722656,295.5199890136719
2009-09-10,295.0400085449219,299.760009765625,293.2799987792969,298.9599914550781
2009-09-11,300.4800109863281,300.8800048828125,285.0400085449219,286.55999755859375
2009-09-14,284.6400146484375,287.9200134277344,284.0,285.67999267578125
2009-09-15,287.8399963378906,294.3999938964844,283.9200134277344,293.6000061035156
2009-09-16,293.9200134277344,300.0,291.760009765625,299.44000244140625
2009-09-17,298.0799865722656,302.7200012207031,297.9200134277344,299.9200134277344
2009-09-18,300.0,300.55999755859375,296.32000732421875,296.9599914550781
2009-09-21,288.79998779296875,289.44000244140625,285.0400085449219,286.79998779296875
2009-09-22,294.7200012207031,296.32000732421875,292.0,295.8399963378906
2009-09-23,294.3999938964844,294.4800109863281,280.79998779296875,281.0400085449219
2009-09-24,279.3599853515625,279.8399963378906,270.0,271.760009765625
2009-09-25,271.3599853515625,276.0799865722656,269.5199890136719,272.0
2009-09-28,272.0,278.0,271.67999267578125,276.0799865722656
2009-09-29,273.44000244140625,276.8800048828125,271.20001220703125,274.4800109863281
2009-09-30,276.9599914550781,290.79998779296875,272.55999755859375,289.5199890136719
2009-10-01,290.239990234375,292.3999938964844,284.32000732421875,289.8399963378906
2009-10-02,283.9200134277344,289.20001220703125,283.1199951171875,286.9599914550781
2009-10-05,283.6000061035156,291.8399963378906,280.0,289.44000244140625
2009-10-06,292.0,296.0,290.0,292.32000732421875
2009-10-07,292.8800048828125,294.1600036621094,283.6000061035156,287.67999267578125
2009-10-08,285.760009765625,298.7200012207031,285.20001220703125,293.44000244140625
2009-10-09,295.0400085449219,297.44000244140625,291.8399963378906,297.2799987792969
2009-10-12,302.55999755859375,303.760009765625,300.4800109863281,301.5199890136719
2009-10-13,304.1600036621094,306.0799865722656,300.8800048828125,305.20001220703125
2009-10-14,308.1600036621094,310.0,306.3999938964844,308.8800048828125
2009-10-15,310.6400146484375,320.8800048828125,308.7200012207031,319.2799987792969
2009-10-16,319.0400085449219,323.9200134277344,316.32000732421875,323.6000061035156
2009-10-19,322.32000732421875,327.5199890136719,321.44000244140625,326.0799865722656
2009-10-20,326.7200012207031,326.8800048828125,320.32000732421875,323.1199951171875
2009-10-21,320.7200012207031,335.3599853515625,320.3999938964844,330.6400146484375
2009-10-22,330.32000732421875,332.6400146484375,326.55999755859375,331.760009765625
2009-10-23,332.239990234375,332.8800048828125,326.55999755859375,327.2799987792969
2009-10-26,330.3999938964844,333.6000061035156,318.8800048828125,321.0400085449219
2009-10-27,322.239990234375,326.239990234375,318.239990234375,324.7200012207031
2009-10-28,322.1600036621094,323.67999267578125,315.44000244140625,315.67999267578125
2009-10-29,321.0400085449219,329.0400085449219,320.4800109863281,327.20001220703125
2009-10-30,324.1600036621094,325.5199890136719,314.239990234375,314.55999755859375
2009-11-02,314.6400146484375,321.760009765625,313.6000061035156,319.760009765625
2009-11-03,315.20001220703125,326.1600036621094,314.32000732421875,324.9599914550781
2009-11-04,328.0799865722656,331.5199890136719,325.1199951171875,327.9200134277344
2009-11-05,327.2799987792969,329.0400085449219,324.3999938964844,326.3999938964844
2009-11-06,319.20001220703125,322.9599914550781,313.8399963378906,317.6000061035156
2009-11-09,322.9599914550781,327.9200134277344,322.3999938964844,324.0
2009-11-10,325.8399963378906,329.20001220703125,318.6400146484375,323.2799987792969
2009-11-11,326.3999938964844,327.5199890136719,321.2799987792969,324.3999938964844
2009-11-12,320.7200012207031,322.239990234375,313.3599853515625,314.1600036621094
2009-11-13,312.239990234375,315.67999267578125,309.44000244140625,312.9599914550781
2009-11-16,314.4800109863281,324.7200012207031,314.239990234375,322.32000732421875
2009-11-17,320.8800048828125,325.8399963378906,319.760009765625,323.8399963378906
2009-11-18,326.32000732421875,328.0,321.3599853515625,325.3599853515625
2009-11-19,323.8399963378906,324.0,314.8800048828125,317.2799987792969
2009-11-20,312.6400146484375,316.0799865722656,311.6000061035156,315.3599853515625
2009-11-23,321.2799987792969,324.0799865722656,312.9599914550781,315.0400085449219
2009-11-24,313.6000061035156,314.55999755859375,306.6400146484375,308.6400146484375
2009-11-25,308.4800109863281,316.6400146484375,306.239990234375,316.0
2009-11-27,298.9599914550781,309.5199890136719,298.32000732421875,308.0
2009-11-30,305.2799987792969,316.239990234375,304.79998779296875,313.20001220703125
2009-12-01,318.8800048828125,320.4800109863281,316.55999755859375,316.9599914550781
2009-12-02,316.32000732421875,316.4800109863281,309.1199951171875,310.7200012207031
2009-12-03,309.1199951171875,312.9599914550781,306.3999938964844,308.1600036621094
2009-12-04,314.32000732421875,315.44000244140625,303.6000061035156,306.6400146484375
2009-12-07,301.1199951171875,304.6400146484375,298.9599914550781,299.9200134277344
2009-12-08,296.7200012207031,297.760009765625,294.0799865722656,294.79998779296875
2009-12-09,295.5199890136719,297.67999267578125,284.4800109863281,286.9599914550781
2009-12-10,287.8399963378906,289.0400085449219,282.9599914550781,285.8399963378906
2009-12-11,285.1199951171875,285.44000244140625,281.760009765625,283.8399963378906
2009-12-14,284.9599914550781,286.55999755859375,283.67999267578125,284.6400146484375
2009-12-15,286.3999938964844,289.1199951171875,285.8399963378906,287.44000244140625
2009-12-16,288.6400146484375,296.239990234375,288.6400146484375,293.9200134277344
2009-12-17,292.7200012207031,293.9200134277344,288.0,290.8800048828125
2009-12-18,297.1199951171875,298.0799865722656,290.3999938964844,293.2799987792969
2009-12-21,295.6000061035156,296.79998779296875,288.9599914550781,289.2799987792969
2009-12-22,290.0,295.760009765625,287.1199951171875,292.4800109863281
2009-12-23,297.44000244140625,303.9200134277344,297.1199951171875,301.9200134277344
2009-12-24,302.8800048828125,305.9200134277344,302.8800048828125,305.6000061035156
2009-12-28,311.5199890136719,312.3999938964844,310.0799865722656,310.8800048828125
2009-12-29,312.4800109863281,312.55999755859375,308.0,310.7200012207031
2009-12-30,311.6000061035156,314.9599914550781,309.67999267578125,313.1199951171875
2009-12-31,315.1199951171875,315.67999267578125,312.7200012207031,314.239990234375
2010-01-04,320.32000732421875,322.3999938964844,318.9599914550781,322.1600036621094
2010-01-05,322.0,323.6000061035156,319.44000244140625,323.2799987792969
2010-01-06,322.55999755859375,329.5199890136719,319.1199951171875,327.760009765625
2010-01-07,326.9599914550781,328.6400146484375,325.44000244140625,325.760009765625
2010-01-08,325.0400085449219,329.3599853515625,323.6000061035156,327.44000244140625
2010-01-11,328.7200012207031,329.5199890136719,323.67999267578125,324.32000732421875
2010-01-12,320.55999755859375,322.8800048828125,316.239990234375,317.0400085449219
2010-01-13,315.20001220703125,317.67999267578125,309.0400085449219,313.67999267578125
2010-01-14,314.3999938964844,315.5199890136719,311.0400085449219,312.4800109863281
2010-01-15,311.760009765625,312.1600036621094,306.239990234375,307.20001220703125
2010-01-19,304.55999755859375,311.6000061035156,304.239990234375,311.44000244140625
2010-01-20,305.8399963378906,306.79998779296875,303.0400085449219,303.1199951171875
2010-01-21,305.760009765625,307.2799987792969,296.7200012207031,297.9200134277344
2010-01-22,296.55999755859375,296.7200012207031,290.55999755859375,290.7200012207031
2010-01-25,292.0,295.9200134277344,291.2799987792969,294.4800109863281
2010-01-26,290.9599914550781,294.6400146484375,290.0,292.0
2010-01-27,292.32000732421875,293.9200134277344,284.8800048828125,288.6400146484375
2010-01-28,290.4800109863281,290.79998779296875,285.9200134277344,289.2799987792969
2010-01-29,291.0400085449219,292.0,284.0,285.1199951171875
2010-02-01,288.1600036621094,293.8399963378906,286.1600036621094,293.760009765625
2010-02-02,294.7200012207031,303.44000244140625,294.1600036621094,300.239990234375
2010-02-03,302.79998779296875,305.3599853515625,300.0,301.20001220703125
2010-02-04,296.9599914550781,297.1199951171875,284.0,286.3999938964844
2010-02-05,287.760009765625,288.3999938964844,272.55999755859375,281.67999267578125
2010-02-08,280.6400146484375,282.9599914550781,277.5199890136719,280.7200012207031
2010-02-09,284.32000732421875,301.760009765625,282.6400146484375,289.67999267578125
2010-02-10,288.7200012207031,293.6000061035156,284.3999938964844,292.0799865722656
2010-02-11,292.6400146484375,296.6400146484375,287.6000061035156,294.239990234375
2010-02-12,289.20001220703125,290.9599914550781,284.79998779296875,290.4800109863281
2010-02-16,297.6000061035156,302.6400146484375,296.6400146484375,302.32000732421875
2010-02-17,301.44000244140625,303.8399963378906,299.760009765625,303.760009765625
2010-02-18,307.20001220703125,309.8399963378906,304.0799865722656,309.8399963378906
2010-02-19,309.2799987792969,312.7200012207031,307.44000244140625,312.7200012207031
2010-02-22,313.0400085449219,313.8399963378906,310.3999938964844,312.239990234375
2010-02-23,309.1199951171875,309.67999267578125,304.79998779296875,306.6400146484375
2010-02-24,307.6000061035156,312.1600036621094,305.6000061035156,311.9200134277344
2010-02-25,302.79998779296875,305.1199951171875,300.239990234375,304.8800048828125
2010-02-26,306.79998779296875,311.8399963378906,306.32000732421875,310.55999755859375
2010-03-01,312.3999938964844,313.1199951171875,304.1600036621094,306.79998779296875
2010-03-02,308.79998779296875,315.3599853515625,308.3999938964844,310.3999938964844
2010-03-03,312.55999755859375,316.4800109863281,309.6000061035156,315.20001220703125
2010-03-04,312.6400146484375,314.32000732421875,310.6400146484375,313.20001220703125
2010-03-05,316.9599914550781,319.67999267578125,316.55999755859375,318.79998779296875
2010-03-08,320.0799865722656,320.3999938964844,314.6400146484375,318.32000732421875
2010-03-09,314.7200012207031,318.9599914550781,314.4800109863281,316.3999938964844
2010-03-10,316.55999755859375,323.20001220703125,314.7200012207031,319.20001220703125
2010-03-11,318.7200012207031,320.3999938964844,317.20001220703125,320.3999938964844
2010-03-12,321.2799987792969,321.9200134277344,313.760009765625,316.0799865722656
2010-03-15,313.0400085449219,313.1199951171875,308.0,310.6400146484375
2010-03-16,314.7200012207031,319.20001220703125,313.9200134277344,318.32000732421875
2010-03-17,321.44000244140625,323.20001220703125,318.1600036621094,321.8399963378906
2010-03-18,320.7200012207031,321.8399963378906,318.0,319.3599853515625
2010-03-19,313.6000061035156,319.760009765625,310.79998779296875,313.6000061035156
2010-03-22,307.0400085449219,317.0400085449219,306.3999938964844,316.4800109863281
2010-03-23,315.1199951171875,318.6400146484375,314.0,317.6000061035156
2010-03-24,311.9200134277344,314.0,309.8399963378906,311.5199890136719
2010-03-25,314.55999755859375,315.9200134277344,311.0400085449219,311.20001220703125
2010-03-26,312.79998779296875,312.9599914550781,308.3999938964844,310.6400146484375
2010-03-29,314.55999755859375,320.8800048828125,314.32000732421875,319.67999267578125
2010-03-30,319.20001220703125,320.3999938964844,317.0400085449219,319.6000061035156
2010-03-31,323.20001220703125,325.0400085449219,319.2799987792969,322.32000732421875
2010-04-01,328.0799865722656,330.32000732421875,327.67999267578125,329.9200134277344
2010-04-05,332.1600036621094,336.8800048828125,331.5199890136719,336.55999755859375
2010-04-06,335.9200134277344,337.5199890136719,334.6400146484375,336.1600036621094
2010-04-07,335.9200134277344,336.7200012207031,331.6000061035156,332.1600036621094
2010-04-08,328.9599914550781,332.8800048828125,327.20001220703125,331.5199890136719
2010-04-09,332.55999755859375,333.8399963378906,326.4800109863281,329.3599853515625
2010-04-12,328.8800048828125,331.9200134277344,327.20001220703125,327.44000244140625
2010-04-13,326.9599914550781,328.55999755859375,322.239990234375,327.1199951171875
2010-04-14,329.2799987792969,335.0400085449219,327.5199890136719,334.0799865722656
2010-04-15,335.1199951171875,335.67999267578125,332.0,333.67999267578125
2010-04-16,328.55999755859375,330.6400146484375,322.79998779296875,324.79998779296875
2010-04-19,317.44000244140625,320.8800048828125,317.3599853515625,320.8800048828125
2010-04-20,321.6000061035156,325.44000244140625,321.20001220703125,322.3999938964844
2010-04-21,323.2799987792969,324.8800048828125,318.9599914550781,322.1600036621094
2010-04-22,317.760009765625,322.79998779296875,314.32000732421875,322.3999938964844
2010-04-23,320.239990234375,327.67999267578125,319.0400085449219,327.6000061035156
2010-04-26,326.7200012207031,327.5199890136719,322.239990234375,322.79998779296875
2010-04-27,320.79998779296875,324.32000732421875,314.55999755859375,314.9599914550781
2010-04-28,318.1600036621094,320.55999755859375,314.6400146484375,319.760009765625
2010-04-29,324.9599914550781,328.6400146484375,324.9599914550781,328.32000732421875
2010-04-30,331.3599853515625,332.6400146484375,327.6000061035156,330.6400146484375
2010-05-03,330.3999938964844,335.20001220703125,330.32000732421875,331.67999267578125
2010-05-04,325.2799987792969,325.3599853515625,317.6000061035156,317.6000061035156
2010-05-05,305.8399963378906,313.9200134277344,305.44000244140625,306.4800109863281
2010-05-06,303.44000244140625,306.7200012207031,288.0,295.67999267578125
2010-05-07,293.8399963378906,295.8399963378906,286.79998779296875,290.4800109863281
2010-05-10,298.0,300.0,292.79998779296875,297.8399963378906
2010-05-11,295.44000244140625,299.0400085449219,293.0400085449219,294.0799865722656
2010-05-12,295.1199951171875,297.6000061035156,290.55999755859375,294.1600036621094
2010-05-13,290.4800109863281,293.3599853515625,288.6400146484375,289.0400085449219
2010-05-14,285.2799987792969,285.9200134277344,276.0,278.4800109863281
2010-05-17,275.6000061035156,276.1600036621094,267.6000061035156,271.0400085449219
2010-05-18,276.0799865722656,276.7200012207031,265.3599853515625,267.760009765625
2010-05-19,266.1600036621094,269.0400085449219,261.44000244140625,268.0799865722656
2010-05-20,259.3599853515625,262.3999938964844,253.1199951171875,257.6000061035156
2010-05-21,254.63999938964844,261.760009765625,253.60000610351562,258.1600036621094
2010-05-24,259.20001220703125,260.32000732421875,256.7200012207031,257.3599853515625
2010-05-25,247.83999633789062,255.1199951171875,247.44000244140625,254.8000030517578
2010-05-26,257.8399963378906,263.5199890136719,257.8399963378906,260.7200012207031
2010-05-27,268.32000732421875,274.6400146484375,267.20001220703125,274.4800109863281
2010-05-28,273.5199890136719,276.0799865722656,268.0,272.32000732421875
2010-06-01,269.20001220703125,276.79998779296875,265.0400085449219,265.44000244140625
2010-06-02,266.8800048828125,271.67999267578125,265.67999267578125,270.32000732421875
2010-06-03,269.20001220703125,275.3599853515625,265.760009765625,274.0799865722656
2010-06-04,268.7200012207031,270.32000732421875,260.1600036621094,261.44000244140625
2010-06-07,262.9599914550781,266.32000732421875,259.6000061035156,260.7200012207031
2010-06-08,263.5199890136719,266.0,261.1199951171875,265.5199890136719
2010-06-09,271.5199890136719,275.1199951171875,270.7200012207031,271.6000061035156
2010-06-10,277.44000244140625,280.0,275.5199890136719,278.1600036621094
2010-06-11,272.9599914550781,276.7200012207031,270.0799865722656,273.8399963378906
2010-06-14,277.760009765625,279.2799987792969,272.32000732421875,274.6400146484375
2010-06-15,277.2799987792969,281.9200134277344,276.55999755859375,281.8399963378906
2010-06-16,280.55999755859375,285.8399963378906,279.1199951171875,283.9200134277344
2010-06-17,284.79998779296875,285.0400085449219,280.0799865722656,281.1199951171875
2010-06-18,279.67999267578125,283.67999267578125,278.7200012207031,283.2799987792969
2010-06-21,287.760009765625,288.32000732421875,280.7200012207031,282.6400146484375
2010-06-22,283.1199951171875,284.8800048828125,280.0,280.0
2010-06-23,276.6400146484375,277.20001220703125,271.5199890136719,273.9200134277344
2010-06-24,275.20001220703125,276.7200012207031,272.0,275.1199951171875
2010-06-25,279.760009765625,285.67999267578125,278.0799865722656,285.2799987792969
2010-06-28,282.7200012207031,283.0400085449219,280.7200012207031,281.67999267578125
2010-06-29,273.8399963378906,274.32000732421875,271.6000061035156,273.3599853515625
2010-06-30,273.6000061035156,276.3999938964844,268.7200012207031,271.67999267578125
2010-07-01,269.0400085449219,269.3599853515625,260.239990234375,262.9599914550781
2010-07-02,263.6000061035156,264.4800109863281,258.55999755859375,260.79998779296875
2010-07-06,264.4800109863281,266.7200012207031,258.1600036621094,260.8800048828125
2010-07-07,263.20001220703125,269.3599853515625,263.1199951171875,269.20001220703125
2010-07-08,271.8399963378906,274.1600036621094,268.6400146484375,273.8399963378906
2010-07-09,272.7200012207031,276.0799865722656,271.2799987792969,274.7200012207031
2010-07-12,272.7200012207031,274.32000732421875,268.8800048828125,270.239990234375
2010-07-13,276.0,278.7200012207031,275.9200134277344,277.9200134277344
2010-07-14,276.55999755859375,281.44000244140625,275.3599853515625,277.2799987792969
2010-07-15,277.5199890136719,277.6000061035156,271.67999267578125,276.6400146484375
2010-07-16,274.9599914550781,275.0400085449219,270.9599914550781,273.2799987792969
2010-07-19,275.760009765625,279.760009765625,272.0799865722656,275.67999267578125
2010-07-20,273.20001220703125,279.0400085449219,272.55999755859375,278.55999755859375
2010-07-21,280.7200012207031,281.0400085449219,271.2799987792969,273.6000061035156
2010-07-22,279.20001220703125,284.4800109863281,278.9599914550781,283.3599853515625
2010-07-23,281.9200134277344,284.3999938964844,281.0400085449219,283.1199951171875
2010-07-26,282.32000732421875,284.1600036621094,281.5199890136719,282.79998779296875
2010-07-27,284.0799865722656,284.0799865722656,275.20001220703125,277.3599853515625
2010-07-28,275.5199890136719,277.0400085449219,271.9200134277344,274.8800048828125
2010-07-29,276.4800109863281,283.67999267578125,276.4800109863281,280.4800109863281
2010-07-30,276.0,283.1199951171875,275.3599853515625,282.7200012207031
2010-08-02,289.44000244140625,292.79998779296875,288.8800048828125,291.8399963378906
2010-08-03,293.5199890136719,296.0,291.5199890136719,295.2799987792969
2010-08-04,295.2799987792969,297.1199951171875,292.8800048828125,295.20001220703125
2010-08-05,292.3999938964844,294.8800048828125,292.0799865722656,293.67999267578125
2010-08-06,289.9200134277344,297.20001220703125,286.3999938964844,289.6000061035156
2010-08-09,290.8800048828125,292.32000732421875,289.1199951171875,292.239990234375
2010-08-10,285.9200134277344,288.9599914550781,283.67999267578125,286.9599914550781
2010-08-11,283.3599853515625,283.5199890136719,277.9200134277344,277.9200134277344
2010-08-12,273.2799987792969,276.3999938964844,270.32000732421875,271.3599853515625
2010-08-13,270.7200012207031,272.32000732421875,268.55999755859375,270.32000732421875
2010-08-16,268.6400146484375,270.239990234375,267.9200134277344,268.8800048828125
2010-08-17,272.4800109863281,274.239990234375,270.239990234375,270.9599914550781
2010-08-18,267.5199890136719,270.79998779296875,264.239990234375,269.44000244140625
2010-08-19,269.2799987792969,269.5199890136719,264.7200012207031,266.0
2010-08-20,264.0799865722656,264.4800109863281,261.5199890136719,263.6000061035156
2010-08-23,263.3599853515625,265.0400085449219,259.0400085449219,259.44000244140625
2010-08-24,256.3999938964844,257.67999267578125,254.0,254.16000366210938
2010-08-25,254.24000549316406,259.0400085449219,252.0,258.9599914550781
2010-08-26,260.0,263.3599853515625,258.8800048828125,260.9599914550781
2010-08-27,261.20001220703125,268.55999755859375,256.4800109863281,268.55999755859375
2010-08-30,265.0400085449219,266.7200012207031,264.0,264.1600036621094
2010-08-31,264.32000732421875,265.9200134277344,254.72000122070312,255.36000061035156
2010-09-01,259.760009765625,265.1199951171875,259.2799987792969,263.6000061035156
2010-09-02,261.760009765625,267.44000244140625,260.7200012207031,267.1199951171875
2010-09-03,267.20001220703125,268.1600036621094,260.6400146484375,264.7200012207031
2010-09-07,262.3999938964844,265.5199890136719,258.6400146484375,262.1600036621094
2010-09-08,264.239990234375,268.1600036621094,262.6400146484375,265.1199951171875
2010-09-09,268.79998779296875,269.8399963378906,262.79998779296875,263.1199951171875
2010-09-10,267.1199951171875,270.55999755859375,265.9200134277344,270.1600036621094
2010-09-13,273.5199890136719,274.8800048828125,271.44000244140625,272.239990234375
2010-09-14,272.0799865722656,275.1199951171875,269.760009765625,271.1199951171875
2010-09-15,267.5199890136719,269.6000061035156,266.3999938964844,267.9200134277344
2010-09-16,266.9599914550781,267.67999267578125,262.8800048828125,263.8399963378906
2010-09-17,264.79998779296875,265.44000244140625,258.7200012207031,261.20001220703125
2010-09-20,262.0799865722656,267.8399963378906,261.67999267578125,265.760009765625
2010-09-21,264.7200012207031,265.2799987792969,260.79998779296875,261.20001220703125
2010-09-22,263.8399963378906,264.79998779296875,257.760009765625,260.6400146484375
2010-09-23,258.3999938964844,263.8399963378906,257.6000061035156,261.3599853515625
2010-09-24,263.67999267578125,267.5199890136719,263.44000244140625,267.20001220703125
2010-09-27,268.79998779296875,268.8800048828125,263.5199890136719,265.9200134277344
2010-09-28,265.760009765625,269.0400085449219,263.67999267578125,265.5199890136719
2010-09-29,265.5199890136719,272.6400146484375,263.8399963378906,271.5199890136719
2010-09-30,275.8399963378906,279.67999267578125,273.5199890136719,278.7200012207031
2010-10-01,282.79998779296875,285.0400085449219,280.7200012207031,285.0400085449219
2010-10-04,285.760009765625,287.44000244140625,283.6000061035156,284.7200012207031
2010-10-05,287.20001220703125,289.5199890136719,285.760009765625,288.7200012207031
2010-10-06,288.8800048828125,293.3599853515625,287.5199890136719,290.239990234375
2010-10-07,292.79998779296875,292.8800048828125,282.6400146484375,283.67999267578125
2010-10-08,284.9599914550781,289.8399963378906,284.3999938964844,289.20001220703125
2010-10-11,286.79998779296875,288.7200012207031,284.79998779296875,284.79998779296875
2010-10-12,286.7200012207031,286.8800048828125,283.0400085449219,285.20001220703125
2010-10-13,288.55999755859375,290.8800048828125,287.9200134277344,289.2799987792969
2010-10-14,288.79998779296875,292.32000732421875,286.7200012207031,288.0
2010-10-15,288.1600036621094,288.79998779296875,281.5199890136719,283.760009765625
2010-10-18,284.79998779296875,290.239990234375,283.8399963378906,290.239990234375
2010-10-19,281.760009765625,284.239990234375,276.4800109863281,276.9599914550781
2010-10-20,277.6000061035156,285.44000244140625,277.5199890136719,284.7200012207031
2010-10-21,283.2799987792969,285.1199951171875,276.8800048828125,278.79998779296875
2010-10-22,281.0400085449219,283.9200134277344,278.79998779296875,283.9200134277344
2010-10-25,286.8800048828125,287.8399963378906,281.6000061035156,284.55999755859375
2010-10-26,283.6000061035156,286.55999755859375,282.9599914550781,285.44000244140625
2010-10-27,282.4800109863281,283.8399963378906,278.32000732421875,283.3599853515625
2010-10-28,285.2799987792969,285.3599853515625,281.760009765625,283.1199951171875
2010-10-29,282.239990234375,283.20001220703125,278.4800109863281,281.3599853515625
2010-11-01,289.1199951171875,289.6000061035156,285.760009765625,286.4800109863281
2010-11-02,290.0799865722656,291.44000244140625,288.7200012207031,290.1600036621094
2010-11-03,291.67999267578125,295.0400085449219,288.9599914550781,293.9200134277344
2010-11-04,298.4800109863281,300.1600036621094,296.7200012207031,299.9200134277344
2010-11-05,299.20001220703125,301.20001220703125,297.20001220703125,301.20001220703125
2010-11-08,299.44000244140625,301.20001220703125,297.1199951171875,300.239990234375
2010-11-09,302.1600036621094,302.4800109863281,295.3599853515625,296.3999938964844
2010-11-10,300.55999755859375,304.4800109863281,298.8800048828125,304.32000732421875
2010-11-11,303.20001220703125,304.32000732421875,302.0799865722656,302.7200012207031
2010-11-12,298.0799865722656,299.2799987792969,291.760009765625,291.760009765625
2010-11-15,294.79998779296875,295.3599853515625,291.44000244140625,292.0
2010-11-16,288.55999755859375,288.9599914550781,283.44000244140625,283.6000061035156
2010-11-17,282.55999755859375,284.8800048828125,276.8800048828125,277.8399963378906
2010-11-18,282.239990234375,284.6400146484375,280.6400146484375,284.0
2010-11-19,281.20001220703125,282.0,278.32000732421875,281.760009765625
2010-11-22,280.0,280.79998779296875,276.8800048828125,280.3999938964844
2010-11-23,277.9200134277344,281.2799987792969,276.3999938964844,279.6000061035156
2010-11-24,280.0799865722656,288.6400146484375,279.0400085449219,288.6400146484375
2010-11-26,286.3999938964844,287.760009765625,285.8399963378906,287.760009765625
2010-11-29,289.8399963378906,294.4800109863281,286.8800048828125,294.239990234375
2010-11-30,290.6400146484375,293.67999267578125,288.32000732421875,288.32000732421875
2010-12-01,293.6000061035156,298.32000732421875,289.6000061035156,297.6000061035156
2010-12-02,297.1199951171875,302.3999938964844,296.7200012207031,302.1600036621094
2010-12-03,301.2799987792969,307.1199951171875,300.6400146484375,306.4800109863281
2010-12-06,306.1600036621094,307.6000061035156,304.1600036621094,305.760009765625
2010-12-07,309.760009765625,309.9200134277344,302.32000732421875,302.3999938964844
2010-12-08,303.8399963378906,305.3599853515625,299.8399963378906,303.67999267578125
2010-12-09,303.9200134277344,305.5199890136719,301.0400085449219,303.5199890136719
2010-12-10,303.67999267578125,304.0,299.0400085449219,301.2799987792969
2010-12-13,306.0,306.8800048828125,301.5199890136719,303.1199951171875
2010-12-14,302.7200012207031,305.2799987792969,301.44000244140625,303.20001220703125
2010-12-15,300.239990234375,305.9200134277344,300.239990234375,303.9200134277344
2010-12-16,303.760009765625,304.3999938964844,301.44000244140625,302.1600036621094
2010-12-17,302.1600036621094,304.32000732421875,301.44000244140625,302.4800109863281
2010-12-20,303.20001220703125,305.6000061035156,299.3599853515625,304.3999938964844
2010-12-21,305.1199951171875,306.9599914550781,304.32000732421875,306.32000732421875
2010-12-22,308.0799865722656,309.9200134277344,307.44000244140625,309.1199951171875
2010-12-23,308.9599914550781,312.6400146484375,308.79998779296875,311.8399963378906
2010-12-27,310.3999938964844,311.3599853515625,308.79998779296875,309.67999267578125
2010-12-28,311.5199890136719,312.239990234375,310.239990234375,311.2799987792969
2010-12-29,311.6000061035156,311.9200134277344,310.3999938964844,310.55999755859375
2010-12-30,307.6000061035156,308.55999755859375,303.67999267578125,304.9599914550781
2010-12-31,304.0799865722656,314.0,303.760009765625,312.0
2011-01-03,314.7200012207031,315.8399963378906,312.0,312.3999938964844
2011-01-04,312.0,312.0799865722656,301.5199890136719,304.6400146484375
2011-01-05,302.3999938964844,309.760009765625,300.6400146484375,308.1600036621094
2011-01-06,306.4800109863281,306.55999755859375,299.6000061035156,301.44000244140625
2011-01-07,303.44000244140625,304.8800048828125,297.44000244140625,301.3599853515625
2011-01-10,304.6400146484375,306.0,302.3999938964844,305.3599853515625
2011-01-11,307.3599853515625,311.1199951171875,305.67999267578125,311.0400085449219
2011-01-12,312.32000732421875,314.1600036621094,311.0400085449219,311.9200134277344
2011-01-13,312.0,313.5199890136719,308.79998779296875,309.20001220703125
